ID	Symbol	adj.P.Val	logFC	P.Value
ILMN_1759003	SNX12	0.00149134642093929	-0.49776758442982	0.000161079830943948
ILMN_1782993	DHODH	0.00150765826325299	0.907492929824569	0.000163471141734867
ILMN_2078995	CSRNP3	0.00151927318147295	-0.977009305921047	0.000165389101485873
ILMN_3248773	C7orf40	0.00155569228324723	0.980364120614041	0.000170836481116369
ILMN_1789196	TPM2	0.0015757965193337	0.863843425438604	0.000173634249007155
ILMN_2208373	TMEM164	0.00158419126838813	-0.336067592105261	0.000174882809115386
ILMN_2150187	KCTD18	0.00164299620934878	-0.651744821271926	0.000182940415998226
ILMN_3273854	HNRNPA2B1	0.00165953907199277	0.456540496710527	0.000185367077520629
ILMN_1714067	NTRK2	0.00165953907199277	0.957674214912288	0.000185368504775667
ILMN_1657302	SULT1A1	0.00166879492254836	-0.667037251535083	0.000186925287770457
ILMN_1701386	STRADB	0.00170411561000348	-0.258766762061398	0.00019206613284956
ILMN_1708891	SCFD2	0.00171957654177644	-0.399687436403502	0.000194276969811621
ILMN_1656913	MDH1	0.00172612098060591	-0.25385719627193	0.000195427660465508
ILMN_2366212	CD79B	0.00173537550473815	-0.432578277412278	0.00019700709086366
ILMN_2097410	DAPP1	0.00174196883747527	0.604697835526325	0.0001979702915689
ILMN_1737089	CAPN5	0.00174582925004996	-0.320788967105255	0.000198763024447938
ILMN_1651438	ZFPM1	0.0017506671968404	-0.596289408991229	0.000199458185240999
ILMN_1742044	GNAI1	0.00175773571014616	-0.494697480263156	0.000200443021036513
ILMN_1719471	MSH3	0.00176918787431182	-0.264517720394734	0.000202050084022064
ILMN_1778347	NUDT2	0.00177705284887612	-0.406531680921049	0.000203311251151331
ILMN_1808768	ROCK1	0.00180080116738624	-0.300345058114031	0.00020664127498584
ILMN_1787308	PIP4K2C	0.00184750810124987	-0.401719828947362	0.000213232803006157
ILMN_1746090	STT3A	0.00185490655730832	-0.295145733552623	0.000214175819259619
ILMN_1766245	SUPT4H1	0.00186481121902298	-0.261217243421047	0.000215827284769654
ILMN_1809467	VAMP5	0.00186916577483664	-0.317743410087713	0.000216458520815408
ILMN_1672589	SEMA4B	0.00186994665674187	1.05263129276316	0.000216803564450516
ILMN_1692163	NSDHL	0.0019114994540943	-0.321995467105259	0.00022246712167847
ILMN_1700268	QPRT	0.00196680105537069	-0.232909929824556	0.000230376227372794
ILMN_1669876	CUX2	0.00198697674894629	0.506865862938596	0.000233618738838564
ILMN_1651544	HDAC8	0.00199414932871361	-0.690117304824554	0.000234937223905702
ILMN_2156250	SOCS3	0.00199730674961557	0.527801223684213	0.000235445187524891
ILMN_1676611	PHPT1	0.00200791127989622	-0.381129514254377	0.000237037012583998
ILMN_1692080	ANKH	0.00206027750607492	-0.512532711622804	0.000244621572699367
ILMN_1751400	SKAP1	0.00206716265747861	-0.512804921052627	0.000245579796255586
ILMN_1767542	THAP10	0.00206847553418266	-0.497317957456135	0.000245876589351052
ILMN_3245672	SNORD84	0.00208660219462612	0.505343209429826	0.000248315392055449
ILMN_2402817	ZBTB16	0.00208928813366896	0.706339107456145	0.000248777271047896
ILMN_2390338	UBE2E3	0.00211933364561271	-0.364712322368414	0.000253004156148135
ILMN_1727479	TPRG1L	0.00215284472099481	-0.247113411184205	0.000258763478565975
ILMN_1764754	RAMP1	0.00216070978073829	0.756654191885975	0.000260003032130914
ILMN_2114568	GBP5	0.00222819339585844	-0.924304800438593	0.000268957816717638
ILMN_1774528	GPRC5C	0.00225046969661675	-0.734251141447368	0.000272489386624426
ILMN_3240470	CSRNP3	0.00226034474553783	-0.838566739035086	0.000273851620882772
ILMN_2110271	OLFM2	0.00229424185105519	-0.8062179243421	0.000279038912544514
ILMN_1805996	SIN3A	0.00229591980152068	0.359968528508777	0.000279321148198757
ILMN_1798488	GPR144	0.00233656447815526	0.529588353070176	0.000285777178405278
ILMN_2058337	ROCK2	0.0023500783598401	0.231724851973688	0.000287989995419013
ILMN_1763765	RAD1	0.00236093712927264	0.749826940789481	0.000289963616516857
ILMN_2089977	FKBP9L	0.00241390504905026	-0.326970307017541	0.000297044175794556
ILMN_1740413	USP51	0.00242191846627664	-0.519048525219297	0.000298363919325578
ILMN_3243142	KAT2B	0.00244749206017062	-0.188022296052624	0.0003030101311516
ILMN_1722491	APRT	0.00245279574032032	-0.368252587719292	0.000304084218478627
ILMN_1671765	TRIM35	0.0024810281474966	0.417831981359654	0.000308428865937896
ILMN_1726025	ASXL1	0.002528807392914	0.406348559210533	0.000316520569961016
ILMN_1677637	BDH1	0.00254416071288742	-0.392370702850872	0.000318788698101869
ILMN_2223350	C13orf1	0.00254782505276016	-0.332153464912277	0.000319508033303892
ILMN_1751589	NUDCD2	0.00258630009665845	-0.523108122807015	0.000325477463912117
ILMN_1797975	CXCR3	0.00260062734775885	-0.25938107785087	0.000327634605781921
ILMN_1708779	GNLY	0.00260508946902369	-0.469627745394735	0.000328392938158726
ILMN_1711283	PCDHGA9	0.00260715775436144	0.560238972587722	0.000328812318477351
ILMN_1798588	HLTF	0.00263510264429838	-0.226064857456135	0.000333592495290386
ILMN_1803183	ARPC4	0.0026832508200682	-0.306745236842099	0.000340787410009653
ILMN_2112128	MAPK4	0.0026832508200682	1.30383208004386	0.000340911664630007
ILMN_1681927	HDGF2	0.00268629683421537	-0.475615956140347	0.000341536531156837
ILMN_2352917	LTBP4	0.00269942528030303	0.674899875000003	0.000343757019900386
ILMN_1727287	PHF20L1	0.00270328558223456	0.679299071271936	0.000344432649157639
ILMN_1700671	ETV7	0.00278915513870272	0.957550319078953	0.000357272382712269
ILMN_1723632	PIGC	0.00281324836850164	-0.477719853070173	0.000361028912048582
ILMN_2361104	ZMAT3	0.00291119800881417	0.741097735745624	0.00037637369498166
ILMN_2346769	FAM189B	0.0029726077261089	-0.317356310307014	0.000386336804244266
ILMN_3308936	MIR223	0.00297420229701302	0.682009094298248	0.000386645286186224
ILMN_1779558	GAS6	0.00301017090407643	-0.559354775219292	0.000392038461347191
ILMN_1690454	C3orf54	0.00303702093797272	-0.346220186403499	0.000396569163565489
ILMN_1722059	SAFB	0.00306352303367307	0.330462158991235	0.000401072593781075
ILMN_1761314	NFS1	0.00318426944522	-0.843616149122802	0.000421107900557568
ILMN_1745946	CCDC5	0.00319815272867846	-0.670144842105257	0.000423705974742709
ILMN_2278686	HISPPD2A	0.00322975722767494	-0.564379218859646	0.000429212384411034
ILMN_1795170	SLITRK2	0.00324142680887369	0.524080955043861	0.000431204546722891
ILMN_1737298	MAT2A	0.0033360502210661	0.34651449780703	0.000447126559327801
ILMN_1717854	TRMT11	0.00334134924195593	0.524453741228074	0.000448136842199896
ILMN_2253246	DNAJC28	0.00335185792596813	-0.677957490131574	0.000449888545531958
ILMN_2148847	AKIRIN2	0.00335792853754866	0.18067876096492	0.000450931956313765
ILMN_1782851	TAPBP	0.00336097711566575	-0.776212171491222	0.00045214220516428
ILMN_2405756	VAMP1	0.00337522623956811	-0.383290096491221	0.000454518671196223
ILMN_2054928	XPNPEP3	0.00337623883904823	0.505401462719304	0.000454769959019432
ILMN_1760509	EOMES	0.00341454817932943	-0.781616127192981	0.000461208672620729
ILMN_3249538	SNORA2B	0.00342821501341705	0.612846685307026	0.000463955511215231
ILMN_1813027	TRIM41	0.00342821501341705	-0.524039972587715	0.000463987926488556
ILMN_1688625	AIM1	0.00342821501341705	-0.590470638157893	0.000463988252488211
ILMN_2411897	KLF10	0.00345240487330381	0.513531725877195	0.000468161849403218
ILMN_2370910	RAD51L3	0.00346911666520628	-0.336208516447362	0.000471531567013946
ILMN_1790202	C1orf35	0.00353239433724949	-0.503379781798245	0.000482056333118875
ILMN_1698766	PYCARD	0.00356307561528166	-0.345730433114033	0.000487698779625133
ILMN_1768795	RNF113B	0.00370496098884717	0.256390098684216	0.00051115521965475
ILMN_1662470	C10orf35	0.00370975275448583	-0.743420289473676	0.000512083511480315
ILMN_3241644	LOC727797	0.00373011935895722	-0.389652157456139	0.000515388040916613
ILMN_1706960	KIAA1217	0.00384142155309736	0.332248158991231	0.000534286746565314
ILMN_1738362	RNF19A	0.00384142155309736	0.557082553728078	0.000534644807002171
ILMN_1706238	CSE1L	0.0038875299316679	-0.208280940789468	0.000541901319746061
ILMN_1736796	RB1CC1	0.00389624261929109	0.214066442982462	0.000543778967869199
ILMN_1756146	WDR45	0.00392606770359434	0.481798154605265	0.000548877014625795
ILMN_1732516	KNTC1	0.00397005032983031	-0.467309799342102	0.000556782767433737
ILMN_2403458	SMARCB1	0.00397748474728659	-0.405733460526312	0.000557960807555845
ILMN_2045800	C11orf65	0.00407412637399635	-0.728272771929822	0.000576232940189768
ILMN_1765971	MOGAT1	0.00408055442351378	-0.812179244517536	0.000577281008412135
ILMN_1714417	PSEN2	0.00412277882487495	-0.435422463815785	0.000584377268842267
ILMN_1789596	ETV6	0.00414340195354134	0.28706340350878	0.000587723591258697
ILMN_1658464	GTF3A	0.0041997259103457	-0.128991958333332	0.000598311160926057
ILMN_2148507	ANKRD13C	0.00422652814665588	0.19311932456141	0.000602823737430239
ILMN_1696713	POLA2	0.00425300944466957	-0.44187096710526	0.000607179821320904
ILMN_3238740	CENPBD1	0.00429965770068421	-0.621203532894729	0.000617059497773245
ILMN_1743208	NEDD1	0.00432792520689514	-0.345210120614031	0.000622589506223878
ILMN_1672843	FBXO8	0.00433710095241083	-0.749285138157894	0.000624057110182816
ILMN_1809344	BTBD10	0.00434085128362839	-0.18954656798245	0.000624801660489641
ILMN_1757129	TMEM88	0.00434259380190635	0.567500313596495	0.000625532212941067
ILMN_2382121	OCRL	0.00439508087452507	-0.35354738267543	0.000635691140547265
ILMN_1682147	HOOK2	0.00448137353733483	-0.448187048245607	0.000652748659368068
ILMN_1754538	C10orf58	0.00455680404111062	-0.361133140350873	0.000665597104551372
ILMN_1776602	RNASE4	0.00456113476534968	-0.194718377192981	0.00066655082064549
ILMN_1694502	PRIM1	0.0045935129973148	-0.338333010964908	0.000672991794275893
ILMN_1800031	C19orf15	0.00459607155648485	0.906802237938599	0.000673952065079719
ILMN_1714222	C1orf105	0.00459607155648485	-0.328921430921048	0.000674148903458257
ILMN_1700588	C7orf34	0.00460758819796464	0.30380245197369	0.000676779217558547
ILMN_2317751	REC8	0.00463357623140769	0.642510971491234	0.000682489170211426
ILMN_1680220	GEN1	0.00469211373216932	-0.424673759868417	0.000693347370778059
ILMN_1724211	GPRC5C	0.00472293470877347	-0.439059232456136	0.000699830982989784
ILMN_1668592	STON1	0.00479752153409913	0.612617694078947	0.000713172083199964
ILMN_1663399	TIMP4	0.00484677076935506	0.508241257675444	0.000722140302191071
ILMN_1785821	TTRAP	0.00486031829872742	-0.562602777412273	0.000724324250666462
ILMN_1741440	SLC35A1	0.00490574411406467	-0.192472695175439	0.00073476781502143
ILMN_1719934	FOXE3	0.00491237940302186	0.206440099342107	0.000736096066041537
ILMN_1736619	PHOX2B	0.00491768527546672	0.827243561403511	0.00073706280728681
ILMN_2131467	GNAI1	0.00492941521621238	-0.643384029605256	0.000739487791736664
ILMN_1790692	GNLY	0.00496052928993939	-0.633517067982449	0.000746181670430682
ILMN_1718129	MAP2K5	0.00501355884400262	-0.27037791008771	0.000757294294736619
ILMN_2215382	DDX51	0.00507100000078492	0.58649109868422	0.000767632399615023
ILMN_1729690	PPIL2	0.00507998451043227	-0.327390405701752	0.000769511218688892
ILMN_2215355	LOC400499	0.00510155381907391	0.355721685307021	0.000773473149407877
ILMN_1700923	ATG4C	0.00511970834189904	-0.556010179824554	0.000776574203339419
ILMN_1670640	ZNF664	0.00513316953433331	-0.577377043859647	0.000779314978490879
ILMN_1804277	SPRED1	0.00516002734076012	0.355683043859653	0.000784797704276005
ILMN_2053829	CBLN3	0.00519748588285155	-0.863245100877188	0.00079261792406219
ILMN_2227533	ABHD14B	0.00521717679355097	-0.345843645833327	0.000796508762605988
ILMN_3251506	ZNF69	0.00525132760029845	-0.475205598684209	0.000803688902574866
ILMN_1672759	CCDC109A	0.00532390183552202	-0.631411214912276	0.000818058102786071
ILMN_1674640	CXCR6	0.00533499621278128	-0.618129440789465	0.000820240494597336
ILMN_1773117	BCOR	0.00537967559376468	0.368607353070184	0.000828093169316264
ILMN_1757440	FAM69B	0.00539122948354849	-0.669841583333328	0.000830972771266894
ILMN_1741391	RALGAPA1	0.00540232763879796	0.207746313596498	0.000833094528024281
ILMN_1665797	CSE1L	0.00541214467578392	-0.15373299561403	0.000836038824206265
ILMN_2091347	IDH1	0.00561747602670435	-0.232846495614025	0.000874641227700095
ILMN_3248575	SNORA42	0.0056184979026501	0.753586717105264	0.000874991588815202
ILMN_1708151	LAGE3	0.00563825466027698	-0.533600365131576	0.000878836099309266
ILMN_1712389	CKLF	0.00567692912403873	-0.509812355263151	0.000887376469264589
ILMN_1799579	CCDC51	0.00568081447029258	-0.608384671271923	0.000888370550993094
ILMN_1792110	C10orf76	0.0056852019904635	-0.372837279605262	0.000889443726322301
ILMN_1658425	DAG1	0.00569534358069512	-0.408704446271924	0.000891611979698977
ILMN_1669281	CLN3	0.00573306967392731	-0.542157218201751	0.000900445364587964
ILMN_1724280	EGR3	0.00582400799048789	0.28858654100878	0.00091809854661638
ILMN_1806713	ZNF18	0.00594113792043394	-0.430982559210523	0.000941012177682511
ILMN_2044293	KBTBD7	0.00611133478514959	-0.613582421052623	0.00097384725789995
ILMN_1675273	PPIL2	0.00612291588564387	-0.383070277412278	0.000976265037558494
ILMN_1759242	OR10P1	0.00617898792652397	0.631375093421052	0.000987421479662153
ILMN_1706818	THADA	0.00633320344539272	0.711595754385971	0.00101561498557528
ILMN_1706779	LIG1	0.00637426362512865	-0.280661763157894	0.00102306746749095
ILMN_2377980	PPP1CA	0.00650832150668941	-0.478431058114028	0.00104879306983925
ILMN_2360229	MAPKAP1	0.00653833285477009	-0.391953758771924	0.0010545195583586
ILMN_2135321	CHDH	0.00663636345481773	-0.405716705043858	0.00107620367970697
ILMN_1662016	SCRN2	0.00664553652976754	-0.620584560307011	0.00107791747163912
ILMN_1761409	ZNF167	0.00672517600068652	-0.398495612938602	0.0010949558093503
ILMN_1723116	AMFR	0.00684394636849601	-0.6438549989035	0.00111825382335776
ILMN_1735735	KATNB1	0.00684944958952412	-0.440324893640346	0.00112004385123409
ILMN_1711346	EGFLAM	0.00695873047919935	0.494203191885971	0.00114174629505194
ILMN_1771126	RORC	0.00706912923616299	-0.608868913377188	0.00116731953312546
ILMN_1686889	C6orf225	0.00715621274073729	-0.447200330043854	0.00118799559690303
ILMN_1783303	HSP90AB4P	0.00727154856444849	0.406344970394743	0.00121188350653708
ILMN_2316878	PTPRO	0.00730268939712093	-0.359257023026313	0.00121732205390956
ILMN_2279367	FCAR	0.00733681117774571	0.511217603070179	0.00122425871917859
ILMN_1741281	RNF175	0.00736580917249383	0.557833275219298	0.00123035114577483
ILMN_1664691	DAPP1	0.0074146526578861	-0.524129223684207	0.00124006805846519
ILMN_1710479	RGMB	0.00742924616351764	0.399224058114036	0.00124347630411602
ILMN_3246391	SNORD52	0.00746136402525097	0.559268745614039	0.00125037597768018
ILMN_2274306	NRP2	0.00757403910443515	0.311257773026322	0.00127364105170404
ILMN_1734366	RORC	0.00765498861481028	-0.325011911184205	0.00129014799324638
ILMN_1808769	C1orf97	0.00768047721559109	-0.26332457346491	0.0012957226769401
ILMN_1742147	UBL4A	0.00770490127437028	-0.335469461622798	0.00130062992884237
ILMN_1662578	C1GALT1	0.00777156350096725	-0.279043320175438	0.00131479288558421
ILMN_1722411	HRH2	0.00781982760081982	0.235350330263161	0.00132615246986705
ILMN_3238814	LOC100170939	0.00784089978852979	0.979423064692984	0.00133292894250324
ILMN_1806951	CSTF3	0.00785001082639498	0.350912402412288	0.00133532312366682
ILMN_1658187	KIAA1026	0.00785189072622967	0.437987541666669	0.0013368190724509
ILMN_1730454	FOLR3	0.00785943564417852	0.5957483383772	0.00133902288862421
ILMN_1668559	RGS10	0.00789264555560467	-0.446531055921055	0.0013460543562773
ILMN_1658206	C1orf102	0.00794383244529585	-0.346827466666662	0.00135772824685402
ILMN_1697872	C21orf121	0.00797284175184666	0.719356223684214	0.00136503445348726
ILMN_1709820	AOAH	0.0079960829385258	-0.457018880482451	0.00137046933299784
ILMN_1729368	FZD8	0.00813831190608942	-0.29462910964912	0.00140121801480751
ILMN_1785756	LOC731314	0.00814701867397476	0.375765699561409	0.00140327175989081
ILMN_1657708	MGLL	0.00819709182451048	-0.255548763157885	0.00141470748660186
ILMN_1767894	POLB	0.00822846528022456	-0.232845953947367	0.00142312061137122
ILMN_1651958	MGP	0.00828324758428264	0.444445135964921	0.00143406737289926
ILMN_2390318	CIDEA	0.00831985339978661	0.320532847587723	0.00144182093672988
ILMN_1656812	ITGB1BP3	0.00867124216658781	1.04886088355264	0.00151658924505321
ILMN_2086095	ID2	0.00870336172701519	0.132137861842107	0.00152398450228975
ILMN_1714335	RDH10	0.00878153276545155	-0.2764284868421	0.00154365099229982
ILMN_2358265	F7	0.00886231080305375	-0.491643595394738	0.00156147056256957
ILMN_1676998	SCN2B	0.00901756367054423	0.246480662500003	0.00159711283581855
ILMN_1768071	C2orf50	0.00902407759868459	0.190384703508773	0.00159857370812386
ILMN_2233279	C19orf31	0.00902645272596571	0.514386997807028	0.00159930171353956
ILMN_1709044	TGIF2	0.00904163451298526	0.462936923245616	0.00160229939321923
ILMN_1664168	SLC25A11	0.00915661980288999	-0.442089410087716	0.00163078036588897
ILMN_2297511	PODXL	0.00921672082934318	0.756138542763166	0.00164337338152798
ILMN_1761577	STEAP3	0.00926441839377952	-0.465347486842099	0.00165344812739851
ILMN_2355971	HSD17B10	0.00937269397068033	-0.417435853070169	0.00167532477925052
ILMN_1815079	TICAM1	0.00938372769131969	0.502492197368426	0.00167857396340059
ILMN_1652580	POLD1	0.00938580549297156	-0.520905458333328	0.0016792658770827
ILMN_2201668	SLC19A2	0.0094967404732101	0.590283562500003	0.00170234657493701
ILMN_1733538	RGS10	0.00954853532917002	-0.568382936403507	0.0017145564169715
ILMN_1670008	FLCN	0.00957008046942687	-0.471800339912278	0.00172190027513436
ILMN_2048822	NUDCD2	0.00957008046942687	-0.409357144736834	0.00172200855640094
ILMN_1761463	EFHD2	0.00964397808629369	0.216894277412282	0.00173858828147909
ILMN_1702073	ODF2L	0.00965517074653154	-0.592950424342101	0.0017415610156759
ILMN_1802524	ICAM5	0.00966672515631244	0.317529837719302	0.00174433434501863
ILMN_1738675	PTPN6	0.00973901778357911	-0.319722527412278	0.0017603630197367
ILMN_1729212	GRM8	0.00974736736606429	-0.711985433114025	0.0017622040399349
ILMN_3239249	CCT8L1	0.00981664540871938	0.94743439144737	0.00177807026652809
ILMN_1769451	ILVBL	0.0098809523554322	-0.1865181995614	0.00179072711101614
ILMN_1653496	GLUL	0.00999919029971891	-0.51441404166666	0.00181419764773468
ILMN_1783621	CMPK2	0.0100846659126555	-0.701722479166664	0.00183490577080519
ILMN_1684434	SLC17A5	0.0102060304386138	-0.555777128289471	0.00186388512452473
ILMN_3249372	ZNF843	0.0102269050354066	0.549199327850877	0.00187013424958996
ILMN_1779257	CD40	0.0102719734493684	-0.287186224780701	0.00187977428817798
ILMN_1797082	SNX13	0.0103750342440859	-0.310288705043858	0.00190216613128117
ILMN_1730931	RUFY3	0.0104053922060312	0.373490803728078	0.00191112193292494
ILMN_1656436	RBMS1	0.0106615947612813	0.446167690789474	0.0019710358834639
ILMN_1711332	TFEC	0.0107819701389589	-0.337122137061405	0.00199732721163544
ILMN_1661138	GON4L	0.0108476263023051	0.293187059210528	0.00201281311821715
ILMN_1677885	FMO4	0.0110274165099535	-0.319077137061393	0.00205743506454217
ILMN_1733985	SIRT3	0.0110417288132087	-0.362506127192981	0.00206048123886068
ILMN_3240888	FAM184B	0.0111229256291943	0.646606766447375	0.00208214752366608
ILMN_1760256	RBM22	0.0111650320334978	0.15411488048246	0.00209223206400944
ILMN_1678391	SPEF2	0.0111792203976784	-0.455099176535082	0.00209527138610537
ILMN_1725496	KCNAB2	0.0111816495936696	-0.410062415570172	0.00209610730545455
ILMN_2130525	TSPAN13	0.011220718418699	0.499877619517546	0.00210763264575625
ILMN_1680781	C14orf135	0.011228554983133	-0.164436401315784	0.002109486841812
ILMN_1742872	UBA2	0.0112313423095143	0.237621234649129	0.00211077512648768
ILMN_2072973	TOP3A	0.0113849989056109	0.389068687500004	0.00214585352283649
