"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"8080466"	"0.0088643"	"5.19e-05"	"-4.457495"	"1.855894"	"-0.4223722"	"ITIH3"	"inter-alpha-trypsin inhibitor heavy chain 3"
"8119620"	"0.0088732"	"5.22e-05"	"-4.45562"	"1.850306"	"-1.1020335"	"GNMT"	"glycine N-methyltransferase"
"8044818"	"0.0088988"	"5.26e-05"	"4.453178"	"1.843032"	"0.6497666"	"CFAP221"	"cilia and flagella associated protein 221"
"7912412"	"0.0089239"	"5.31e-05"	"4.450763"	"1.835838"	"0.3221526"	"MTOR"	"mechanistic target of rapamycin"
"7969171"	"0.0090228"	"5.39e-05"	"-4.44584"	"1.821175"	"-0.3739461"	"DLEU1"	"deleted in lymphocytic leukemia 1"
"8036010"	"0.009131"	"5.48e-05"	"4.440645"	"1.805711"	"0.2821777"	"PEPD"	"peptidase D"
"7957737"	"0.0092256"	"5.57e-05"	"-4.435952"	"1.791747"	"-0.5301263"	"TMPO"	"thymopoietin"
"8097679"	"0.0092819"	"5.63e-05"	"-4.432564"	"1.781668"	"-0.2920027"	"LSM6"	"LSM6 homolog, U6 small nuclear RNA and mRNA degradation associated"
"8124388"	"0.0093031"	"5.67e-05"	"4.430347"	"1.775074"	"0.5829929"	"HIST1H3B"	"histone cluster 1, H3b"
"8123463"	"0.0095185"	"5.86e-05"	"-4.42015"	"1.744764"	"-0.2995561"	"C6orf120///PHF10"	"chromosome 6 open reading frame 120///PHD finger protein 10"
"8019737"	"0.0095185"	"5.88e-05"	"4.419215"	"1.741986"	"0.5754191"	"KPNA2"	"karyopherin subunit alpha 2"
"8167930"	"0.0095185"	"5.91e-05"	"-4.41776"	"1.737663"	"-0.5173687"	"FAAH2"	"fatty acid amide hydrolase 2"
"8154836"	"0.0095185"	"5.95e-05"	"4.415891"	"1.732111"	"0.8093613"	"ANXA2P2///ANXA2"	"annexin A2 pseudogene 2///annexin A2"
"7982663"	"0.0095185"	"5.95e-05"	"4.415843"	"1.73197"	"0.4050668"	"BUB1B-PAK6///BUB1B"	"BUB1B-PAK6 readthrough///BUB1 mitotic checkpoint serine/threonine kinase B"
"8111490"	"0.0095926"	"6.02e-05"	"-4.411985"	"1.720514"	"-0.4693293"	"PRLR"	"prolactin receptor"
"8067409"	"0.0096941"	"6.12e-05"	"4.407099"	"1.70601"	"0.4630551"	"LAMA5"	"laminin subunit alpha 5"
"7911138"	"0.0096941"	"6.14e-05"	"-4.405821"	"1.702216"	"-0.3435705"	"CNST"	"consortin, connexin sorting protein"
"8083887"	"0.0097812"	"6.23e-05"	"4.401617"	"1.689741"	"0.6502101"	"CLDN11"	"claudin 11"
"7917954"	"0.0098911"	"6.33e-05"	"-4.396732"	"1.675252"	"-0.3526541"	"FRRS1"	"ferric chelate reductase 1"
"8169984"	"0.0099015"	"6.36e-05"	"-4.394964"	"1.670012"	"-0.4679119"	"HPRT1"	"hypoxanthine phosphoribosyltransferase 1"
"8163839"	"0.010027"	"6.48e-05"	"-4.389316"	"1.653271"	"-0.2407148"	"C5"	"complement component 5"
"8071185"	"0.010027"	"6.50e-05"	"4.388224"	"1.650033"	"0.4408046"	"DGCR5"	"DiGeorge syndrome critical region gene 5 (non-protein coding)"
"8036591"	"0.0101056"	"6.59e-05"	"4.384398"	"1.638698"	"0.8279756"	"LGALS4"	"galectin 4"
"8111757"	"0.0103446"	"6.79e-05"	"-4.374786"	"1.610236"	"-0.464743"	"C9"	"complement component 9"
"7980096"	"0.0103446"	"6.80e-05"	"-4.374367"	"1.608998"	"-0.6837198"	""	""
"8119088"	"0.0103574"	"6.84e-05"	"4.372579"	"1.603707"	"0.80607"	"CDKN1A"	"cyclin dependent kinase inhibitor 1A"
"8006477"	"0.0104733"	"6.95e-05"	"-4.36775"	"1.58942"	"-0.2706405"	"ZNF830"	"zinc finger protein 830"
"8041995"	"0.0106664"	"7.11e-05"	"4.360721"	"1.568633"	"0.2355555"	"SPTBN1"	"spectrin beta, non-erythrocytic 1"
"8067055"	"0.0107751"	"7.22e-05"	"4.356206"	"1.555289"	"0.3585906"	"ATP9A"	"ATPase phospholipid transporting 9A (putative)"
"7985240"	"0.0110713"	"7.45e-05"	"4.346449"	"1.526472"	"0.3173562"	"TMED3"	"transmembrane p24 trafficking protein 3"
"8120967"	"0.0111062"	"7.50e-05"	"-4.3441"	"1.519537"	"-0.5421613"	"NT5E"	"5'-nucleotidase ecto"
"8179827"	"0.011109"	"7.54e-05"	"4.34265"	"1.515258"	"0.2988508"	"CLIC1"	"chloride intracellular channel 1"
"7984319"	"0.0111977"	"7.67e-05"	"-4.33731"	"1.499499"	"-0.3547355"	"SNAPC5///MAP2K1"	"small nuclear RNA activating complex polypeptide 5///mitogen-activated protein kinase kinase 1"
"8117128"	"0.0111977"	"7.74e-05"	"4.3346"	"1.491509"	"0.4102615"	"E2F3"	"E2F transcription factor 3"
"7980219"	"0.0111977"	"7.76e-05"	"4.333709"	"1.48888"	"0.2994629"	"RPS6KL1"	"ribosomal protein S6 kinase like 1"
"7952268"	"0.0111977"	"7.77e-05"	"4.333495"	"1.488248"	"0.926093"	"THY1"	"Thy-1 cell surface antigen"
"8070701"	"0.0111977"	"7.77e-05"	"4.333427"	"1.488047"	"0.3012917"	"CSTB"	"cystatin B"
"7916167"	"0.0113301"	"7.93e-05"	"4.327109"	"1.469421"	"0.4576175"	"ORC1"	"origin recognition complex subunit 1"
"8151561"	"0.0113301"	"7.96e-05"	"-4.325912"	"1.465894"	"-0.3916112"	"ZFAND1"	"zinc finger AN1-type containing 1"
"8101701"	"0.0113301"	"7.98e-05"	"-4.325044"	"1.463335"	"-0.5240171"	"PPM1K"	"protein phosphatase, Mg2+/Mn2+ dependent 1K"
"7898002"	"0.0113301"	"8.00e-05"	"4.324481"	"1.461676"	"0.2812621"	"PRAMEF22///PRAMEF19"	"PRAME family member 22///PRAME family member 19"
"8151496"	"0.011431"	"8.10e-05"	"4.320423"	"1.449721"	"0.28098"	"ZNF704"	"zinc finger protein 704"
"8096361"	"0.0118235"	"8.43e-05"	"-4.308306"	"1.414051"	"-0.5761045"	"HERC5"	"HECT and RLD domain containing E3 ubiquitin protein ligase 5"
"7975632"	"0.0118235"	"8.45e-05"	"-4.30735"	"1.411238"	"-0.2444383"	"PTGR2"	"prostaglandin reductase 2"
"7996211"	"0.0118811"	"8.56e-05"	"4.303322"	"1.399389"	"0.4120553"	"GINS3"	"GINS complex subunit 3"
"8056201"	"0.0118811"	"8.56e-05"	"-4.303251"	"1.399182"	"-0.4653775"	"RBMS1"	"RNA binding motif single stranded interacting protein 1"
"8046020"	"0.0121072"	"8.76e-05"	"-4.296117"	"1.378209"	"-0.3708779"	"SCN2A"	"sodium voltage-gated channel alpha subunit 2"
"8083223"	"0.0121188"	"8.84e-05"	"-4.293266"	"1.369829"	"-0.5624096"	"C3orf58"	"chromosome 3 open reading frame 58"
"8077731"	"0.0121188"	"8.84e-05"	"4.293255"	"1.369797"	"0.3825778"	"FANCD2"	"Fanconi anemia complementation group D2"
"8030049"	"0.0121614"	"8.91e-05"	"4.290893"	"1.362857"	"0.2678914"	"CYTH2"	"cytohesin 2"
"7902913"	"0.0122902"	"9.04e-05"	"4.286354"	"1.349528"	"0.3751048"	"CDC7"	"cell division cycle 7"
"7937508"	"0.0126187"	"9.32e-05"	"4.276897"	"1.32177"	"0.462104"	"CD151"	"CD151 molecule (Raph blood group)"
"7949792"	"0.0127222"	"9.45e-05"	"4.272649"	"1.30931"	"0.2869704"	"PTPRCAP"	"protein tyrosine phosphatase, receptor type C associated protein"
"8096147"	"0.0127222"	"9.48e-05"	"-4.271842"	"1.306944"	"-0.2790949"	"WDFY3-AS2"	"WDFY3 antisense RNA 2"
"8119609"	"0.0128031"	"9.57e-05"	"-4.268622"	"1.297503"	"-0.4151609"	"CNPY3"	"canopy FGF signaling regulator 3"
"8020551"	"0.0128099"	"9.62e-05"	"4.26721"	"1.293365"	"0.5664766"	"LAMA3"	"laminin subunit alpha 3"
"7953218"	"0.0128603"	"9.69e-05"	"4.264749"	"1.286151"	"0.5902912"	"RAD51AP1"	"RAD51 associated protein 1"
"8084607"	"0.0130837"	"9.93e-05"	"-4.257262"	"1.264219"	"-0.2441821"	"SENP2"	"SUMO1/sentrin/SMT3 specific peptidase 2"
"7979455"	"0.0130837"	"9.94e-05"	"4.256923"	"1.263225"	"0.3141878"	"RTN1"	"reticulon 1"
"7985522"	"0.0131114"	"1.00e-04"	"-4.254125"	"1.255035"	"-0.2949012"	"ADAMTSL3"	"ADAMTS like 3"
"7990620"	"0.0131114"	"1.00e-04"	"4.253814"	"1.254124"	"0.3294966"	"TSPAN3"	"tetraspanin 3"
"8009417"	"0.0132258"	"1.02e-04"	"4.248992"	"1.240011"	"0.574665"	"KPNA2"	"karyopherin subunit alpha 2"
"8035648"	"0.0132258"	"1.02e-04"	"4.247565"	"1.235835"	"0.4820811"	"TM6SF2"	"transmembrane 6 superfamily member 2"
"8156116"	"0.0132258"	"1.02e-04"	"-4.247466"	"1.235546"	"-0.4410903"	"IDNK"	"IDNK, gluconokinase"
"7941621"	"0.0134825"	"1.05e-04"	"4.239895"	"1.213406"	"0.2767393"	"DPP3"	"dipeptidyl peptidase 3"
"8003204"	"0.0134825"	"1.05e-04"	"4.239071"	"1.210997"	"0.8158678"	"GINS2"	"GINS complex subunit 2"
"8072577"	"0.0135958"	"1.07e-04"	"4.235268"	"1.199881"	"0.3661664"	"YWHAH"	"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein eta"
"7909510"	"0.0137273"	"1.08e-04"	"4.231075"	"1.18763"	"0.3065505"	"HHAT"	"hedgehog acyltransferase"
"7994737"	"0.0139619"	"1.11e-04"	"4.22368"	"1.166036"	"0.2305957"	"ALDOA"	"aldolase, fructose-bisphosphate A"
"7940561"	"0.0139619"	"1.11e-04"	"4.222536"	"1.162697"	"0.4198386"	"FEN1"	"flap structure-specific endonuclease 1"
"7937735"	"0.0139619"	"1.11e-04"	"4.22202"	"1.161193"	"0.3477083"	"LSP1"	"lymphocyte-specific protein 1"
"8146225"	"0.0139619"	"1.12e-04"	"-4.221059"	"1.158388"	"-0.2642151"	"SMIM19"	"small integral membrane protein 19"
"8130499"	"0.014064"	"1.13e-04"	"4.217613"	"1.148334"	"0.3575734"	"DYNLT1"	"dynein light chain Tctex-type 1"
"8137670"	"0.0141351"	"1.14e-04"	"4.214872"	"1.14034"	"0.6535686"	"PDGFA"	"platelet derived growth factor subunit A"
"7992956"	"0.0141878"	"1.15e-04"	"4.212214"	"1.132588"	"0.418963"	"GLIS2"	"GLIS family zinc finger 2"
"7985767"	"0.0141878"	"1.15e-04"	"4.211387"	"1.130177"	"0.4600083"	"AEN"	"apoptosis enhancing nuclease"
"7912595"	"0.0142118"	"1.16e-04"	"4.208555"	"1.121921"	"0.2117313"	"PRAMEF14///PRAMEF2///PRAMEF1"	"PRAME family member 14///PRAME family member 2///PRAME family member 1"
"7912610"	"0.0142118"	"1.16e-04"	"4.208555"	"1.121921"	"0.2117313"	"PRAMEF14///PRAMEF2///PRAMEF1"	"PRAME family member 14///PRAME family member 2///PRAME family member 1"
"7929065"	"0.0147558"	"1.21e-04"	"-4.195664"	"1.084372"	"-0.4632155"	"IFIT1"	"interferon induced protein with tetratricopeptide repeats 1"
"7939068"	"0.0147785"	"1.22e-04"	"-4.194038"	"1.079641"	"-0.2713792"	"RPS25"	"ribosomal protein S25"
"7923547"	"0.0148467"	"1.23e-04"	"4.191459"	"1.072136"	"1.8326332"	"CHI3L1"	"chitinase 3 like 1"
"7897263"	"0.0150212"	"1.25e-04"	"4.186665"	"1.05819"	"0.4401141"	"RNF207"	"ring finger protein 207"
"8002041"	"0.0150685"	"1.26e-04"	"4.183565"	"1.049175"	"0.3629993"	"ATP6V0D1"	"ATPase H+ transporting V0 subunit d1"
"7981051"	"0.0150685"	"1.26e-04"	"-4.182069"	"1.044825"	"-0.2256922"	"SERPINA10"	"serpin family A member 10"
"7968226"	"0.0150685"	"1.27e-04"	"-4.179541"	"1.037477"	"-0.2658567"	"RPL21P28///RPL21"	"ribosomal protein L21 pseudogene 28///ribosomal protein L21"
"7912145"	"0.0150685"	"1.28e-04"	"4.178315"	"1.033915"	"0.433734"	"TNFRSF9"	"TNF receptor superfamily member 9"
"8018849"	"0.0150685"	"1.28e-04"	"4.178078"	"1.033226"	"0.4386552"	"TK1"	"thymidine kinase 1"
"8159142"	"0.0150685"	"1.28e-04"	"4.177334"	"1.031065"	"0.3601412"	"COL5A1"	"collagen type V alpha 1 chain"
"8056343"	"0.0150685"	"1.28e-04"	"-4.177288"	"1.030931"	"-0.3029567"	"COBLL1"	"cordon-bleu WH2 repeat protein like 1"
"7902345"	"0.0150685"	"1.29e-04"	"-4.176732"	"1.029317"	"-0.2355005"	"TYW3"	"tRNA-yW synthesizing protein 3 homolog"
"8086057"	"0.0152094"	"1.30e-04"	"4.172349"	"1.016585"	"0.2304835"	"UBP1"	"upstream binding protein 1 (LBP-1a)"
"8122396"	"0.0152094"	"1.31e-04"	"-4.17094"	"1.012492"	"-0.160257"	"AIG1"	"androgen induced 1"
"8062766"	"0.0152094"	"1.31e-04"	"4.170523"	"1.011281"	"0.2425236"	"MYBL2"	"MYB proto-oncogene like 2"
"7948612"	"0.0152687"	"1.32e-04"	"4.168212"	"1.004573"	"0.9162142"	"FADS1"	"fatty acid desaturase 1"
"8171222"	"0.0153832"	"1.34e-04"	"-4.164783"	"0.994619"	"-0.2799905"	"PUDP"	"pseudouridine 5'-phosphatase"
"7939546"	"0.0154538"	"1.35e-04"	"-4.162189"	"0.987092"	"-0.3285397"	"CD82"	"CD82 molecule"
"8062023"	"0.0154538"	"1.35e-04"	"4.161181"	"0.98417"	"0.4085649"	"MAP1LC3A"	"microtubule associated protein 1 light chain 3 alpha"
"8028851"	"0.0155801"	"1.37e-04"	"4.157551"	"0.973641"	"0.2200372"	"SHKBP1"	"SH3KBP1 binding protein 1"
"7928429"	"0.0155876"	"1.37e-04"	"4.156072"	"0.969351"	"0.3802135"	"PLAU"	"plasminogen activator, urokinase"
"8132617"	"0.0155876"	"1.38e-04"	"4.155258"	"0.966993"	"0.2821001"	"ZMIZ2"	"zinc finger MIZ-type containing 2"
"8032509"	"0.0156082"	"1.38e-04"	"-4.153778"	"0.962702"	"-0.3122947"	"GNG7"	"G protein subunit gamma 7"
"7934755"	"0.0156453"	"1.39e-04"	"-4.15197"	"0.957463"	"-0.2857822"	"MAT1A"	"methionine adenosyltransferase 1A"
"7991735"	"0.0157324"	"1.41e-04"	"-4.14835"	"0.946974"	"-0.3606095"	"SNRNP25"	"small nuclear ribonucleoprotein U11/U12 subunit 25"
"7929816"	"0.0157324"	"1.41e-04"	"4.14811"	"0.946279"	"0.7206523"	"SCD"	"stearoyl-CoA desaturase"
"8134263"	"0.0157464"	"1.41e-04"	"4.14678"	"0.942424"	"0.6647067"	"COL1A2"	"collagen type I alpha 2 chain"
"7908499"	"0.0159533"	"1.44e-04"	"-4.141565"	"0.927324"	"-0.574687"	"CFHR5"	"complement factor H related 5"
"8087596"	"0.0159533"	"1.45e-04"	"4.139449"	"0.9212"	"0.3012983"	"NAT6///HYAL3"	"N-acetyltransferase 6///hyaluronoglucosaminidase 3"
"8076355"	"0.0159533"	"1.45e-04"	"-4.138563"	"0.918635"	"-0.4085219"	"PMM1"	"phosphomannomutase 1"
"7894873"	"0.0159533"	"1.45e-04"	"4.138501"	"0.918456"	"0.3343744"	""	""
"8054702"	"0.0161221"	"1.47e-04"	"4.134154"	"0.905877"	"0.2343829"	"CKAP2L"	"cytoskeleton associated protein 2 like"
"7907286"	"0.0162827"	"1.50e-04"	"4.12841"	"0.889267"	"1.0902564"	"FMO1"	"flavin containing monooxygenase 1"
"8121087"	"0.0162827"	"1.50e-04"	"-4.127967"	"0.887986"	"-0.2402567"	"PM20D2"	"peptidase M20 domain containing 2"
"8037970"	"0.0162827"	"1.50e-04"	"4.127827"	"0.887581"	"0.4910131"	"PLA2G4C"	"phospholipase A2 group IVC"
"7892935"	"0.0162827"	"1.51e-04"	"4.126923"	"0.884968"	"0.2203825"	""	""
"8124527"	"0.0164618"	"1.53e-04"	"4.122461"	"0.872072"	"0.4319907"	"HIST1H1B"	"histone cluster 1, H1b"
"7896258"	"0.0165204"	"1.54e-04"	"4.120323"	"0.865895"	"0.3100434"	""	""
"8146130"	"0.0167572"	"1.57e-04"	"4.114827"	"0.850024"	"0.3939301"	"GINS4"	"GINS complex subunit 4"
"7903281"	"0.0167745"	"1.57e-04"	"-4.113489"	"0.846163"	"-0.347742"	"SLC35A3"	"solute carrier family 35 member A3"
"7919589"	"0.0170655"	"1.60e-04"	"4.107061"	"0.827612"	"0.3638424"	"HIST2H3D///HIST2H3A///HIST2H3C"	"histone cluster 2, H3d///histone cluster 2, H3a///histone cluster 2, H3c"
"7919612"	"0.0171477"	"1.62e-04"	"4.103729"	"0.818004"	"0.4075114"	"HIST2H3D///HIST2H3A///HIST2H3C"	"histone cluster 2, H3d///histone cluster 2, H3a///histone cluster 2, H3c"
"7967789"	"0.0171477"	"1.63e-04"	"-4.10222"	"0.813654"	"-0.3079294"	"PXMP2"	"peroxisomal membrane protein 2"
"8125059"	"0.0171477"	"1.63e-04"	"4.102114"	"0.813347"	"0.2743276"	"CLIC1"	"chloride intracellular channel 1"
"8129254"	"0.0171477"	"1.63e-04"	"-4.10154"	"0.811691"	"-0.3031578"	"MAN1A1"	"mannosidase alpha class 1A member 1"
"8127145"	"0.0173373"	"1.66e-04"	"4.097038"	"0.798716"	"0.3470443"	"ELOVL5"	"ELOVL fatty acid elongase 5"
"7929438"	"0.0173373"	"1.66e-04"	"4.095608"	"0.794597"	"0.6258268"	"HELLS"	"helicase, lymphoid-specific"
"7933904"	"0.0173373"	"1.67e-04"	"-4.095099"	"0.793131"	"-0.6051504"	"CTNNA3"	"catenin alpha 3"
"7972003"	"0.0175798"	"1.69e-04"	"-4.089728"	"0.777661"	"-0.3788256"	"KLF12"	"Kruppel like factor 12"
"7939706"	"0.0175809"	"1.70e-04"	"-4.088725"	"0.774775"	"-0.1972437"	"F2"	"coagulation factor II, thrombin"
"8100808"	"0.0180147"	"1.75e-04"	"-4.080045"	"0.749795"	"-0.8046543"	"SULT1E1"	"sulfotransferase family 1E member 1"
"8079117"	"0.0182012"	"1.77e-04"	"-4.075811"	"0.737621"	"-0.3918333"	"ACKR2"	"atypical chemokine receptor 2"
"8157246"	"0.0184305"	"1.80e-04"	"-4.070877"	"0.72344"	"-0.2722354"	"KIAA1958"	"KIAA1958"
"7901192"	"0.0187125"	"1.83e-04"	"4.0651"	"0.706845"	"0.2416461"	"RAD54L"	"RAD54-like (S. cerevisiae)"
"8046922"	"0.0189773"	"1.87e-04"	"4.05945"	"0.690626"	"0.5170056"	"COL3A1"	"collagen type III alpha 1 chain"
"7993756"	"0.0189773"	"1.87e-04"	"-4.058715"	"0.688515"	"-0.4740123"	"ERI2///ACSM3"	"ERI1 exoribonuclease family member 2///acyl-CoA synthetase medium-chain family member 3"
"7905324"	"0.0191237"	"1.89e-04"	"-4.055317"	"0.678767"	"-0.2922039"	"C1orf56"	"chromosome 1 open reading frame 56"
"8112376"	"0.0191564"	"1.90e-04"	"4.05328"	"0.672924"	"0.6389646"	"CENPK"	"centromere protein K"
"8136918"	"0.0191564"	"1.90e-04"	"4.052855"	"0.671706"	"0.412278"	"ZYX"	"zyxin"
"7930148"	"0.0191666"	"1.91e-04"	"-4.051731"	"0.668483"	"-0.3412653"	"SFXN2"	"sideroflexin 2"
"8111474"	"0.0194542"	"1.95e-04"	"-4.046056"	"0.652216"	"-0.3766238"	"AGXT2"	"alanine--glyoxylate aminotransferase 2"
"7954029"	"0.0195358"	"1.96e-04"	"-4.043685"	"0.645422"	"-0.2492107"	"CDKN1B"	"cyclin dependent kinase inhibitor 1B"
"8092230"	"0.0195358"	"1.97e-04"	"4.042063"	"0.640774"	"0.6818337"	"ZMAT3"	"zinc finger matrin-type 3"
"7995843"	"0.0195358"	"1.97e-04"	"4.041884"	"0.640262"	"0.3144563"	"NUP93"	"nucleoporin 93"
"8174794"	"0.0195985"	"1.98e-04"	"-4.039924"	"0.63465"	"-0.1765812"	"CUL4B"	"cullin 4B"
"8178598"	"0.0199291"	"2.02e-04"	"4.033676"	"0.616763"	"0.2881283"	"CLIC1"	"chloride intracellular channel 1"
"8106743"	"0.0202762"	"2.06e-04"	"4.027254"	"0.598391"	"0.8647977"	"VCAN"	"versican"
"7960984"	"0.0204271"	"2.09e-04"	"-4.023962"	"0.588979"	"-1.4276417"	"PZP"	"PZP, alpha-2-macroglobulin like"
"8006906"	"0.0204389"	"2.10e-04"	"4.022411"	"0.584548"	"0.4513513"	"ERBB2"	"erb-b2 receptor tyrosine kinase 2"
"7936727"	"0.0204389"	"2.10e-04"	"-4.021812"	"0.582835"	"-0.247542"	"RPL21P28///RPL21"	"ribosomal protein L21 pseudogene 28///ribosomal protein L21"
"8018652"	"0.0204389"	"2.11e-04"	"4.020987"	"0.580478"	"0.5023878"	"RNF157"	"ring finger protein 157"
"8026982"	"0.0204606"	"2.11e-04"	"4.019724"	"0.576867"	"0.418492"	"MPV17L2///RAB3A"	"MPV17 mitochondrial inner membrane protein like 2///RAB3A, member RAS oncogene family"
"7957570"	"0.020471"	"2.13e-04"	"4.017705"	"0.5711"	"0.534528"	"PLXNC1"	"plexin C1"
"8114068"	"0.020471"	"2.13e-04"	"4.016917"	"0.56885"	"0.3367523"	"SHROOM1"	"shroom family member 1"
"8047078"	"0.020471"	"2.13e-04"	"4.016802"	"0.568521"	"0.3350338"	"MFSD6"	"major facilitator superfamily domain containing 6"
"8068788"	"0.0205934"	"2.15e-04"	"4.01399"	"0.56049"	"0.3628417"	"UBASH3A"	"ubiquitin associated and SH3 domain containing A"
"7915504"	"0.020712"	"2.17e-04"	"4.010803"	"0.551391"	"0.3467426"	"ELOVL1"	"ELOVL fatty acid elongase 1"
"7905339"	"0.020712"	"2.18e-04"	"-4.010341"	"0.550071"	"-0.2288667"	"GABPB2"	"GA binding protein transcription factor beta subunit 2"
"7909866"	"0.0207843"	"2.20e-04"	"-4.007721"	"0.542596"	"-0.2735074"	"MARC2"	"mitochondrial amidoxime reducing component 2"
"8131661"	"0.0207843"	"2.20e-04"	"-4.007418"	"0.541732"	"-0.2520391"	"RPL21P28///RPL21"	"ribosomal protein L21 pseudogene 28///ribosomal protein L21"
"7992789"	"0.0208254"	"2.21e-04"	"4.005886"	"0.537361"	"0.8955457"	"TNFRSF12A"	"TNF receptor superfamily member 12A"
"8107321"	"0.0208373"	"2.22e-04"	"-4.004805"	"0.534276"	"-0.2602477"	"EPB41L4A-AS1"	"EPB41L4A antisense RNA 1"
"7898278"	"0.0209691"	"2.24e-04"	"-4.001899"	"0.525989"	"-0.1800729"	"SPEN"	"spen family transcriptional repressor"
"8022295"	"0.0210538"	"2.25e-04"	"3.999719"	"0.519774"	"0.3828163"	"PIEZO2"	"piezo type mechanosensitive ion channel component 2"
"7960757"	"0.0211893"	"2.28e-04"	"-3.996046"	"0.509306"	"-0.3779802"	"C1RL"	"complement C1r subcomponent like"
"8158739"	"0.0211893"	"2.28e-04"	"3.99589"	"0.508861"	"0.5353982"	"LAMC3"	"laminin subunit gamma 3"
"8147030"	"0.0216016"	"2.34e-04"	"3.987461"	"0.484853"	"0.8591983"	"STMN2"	"stathmin 2"
"7997192"	"0.0216016"	"2.34e-04"	"-3.987303"	"0.484406"	"-0.2193554"	"HPR"	"haptoglobin-related protein"
"7922162"	"0.0216016"	"2.35e-04"	"-3.986244"	"0.481391"	"-0.5709757"	"SLC19A2"	"solute carrier family 19 member 2"
"8068168"	"0.0216016"	"2.35e-04"	"-3.986205"	"0.481279"	"-0.2499767"	"SOD1"	"superoxide dismutase 1, soluble"
"8177222"	"0.0218326"	"2.38e-04"	"3.981931"	"0.469118"	"1.0429557"	"CD24"	"CD24 molecule"
"8141395"	"0.0220282"	"2.41e-04"	"3.977984"	"0.457892"	"0.4844931"	"MCM7"	"minichromosome maintenance complex component 7"
"7972259"	"0.0220282"	"2.42e-04"	"-3.976152"	"0.45268"	"-0.3292568"	"DCT"	"dopachrome tautomerase"
"8056583"	"0.0220282"	"2.43e-04"	"-3.975834"	"0.451777"	"-0.494119"	"ABCB11"	"ATP binding cassette subfamily B member 11"
"8058091"	"0.0220282"	"2.44e-04"	"3.974167"	"0.447039"	"0.346302"	"SATB2"	"SATB homeobox 2"
"7940565"	"0.0220282"	"2.44e-04"	"3.97398"	"0.446509"	"0.9046095"	"FADS2"	"fatty acid desaturase 2"
"7904883"	"0.0220282"	"2.45e-04"	"3.97292"	"0.443496"	"0.3914825"	"CHD1L"	"chromodomain helicase DNA binding protein 1 like"
"8061447"	"0.0220282"	"2.46e-04"	"3.971842"	"0.44043"	"0.3447068"	"PYGB"	"phosphorylase, glycogen; brain"
"8120860"	"0.0220282"	"2.46e-04"	"-3.971731"	"0.440117"	"-0.3624205"	"BCKDHB"	"branched chain keto acid dehydrogenase E1 subunit beta"
"8122634"	"0.0220282"	"2.46e-04"	"-3.971266"	"0.438794"	"-0.5574229"	"SAMD5"	"sterile alpha motif domain containing 5"
"7925130"	"0.0224284"	"2.52e-04"	"3.963809"	"0.417616"	"0.3093591"	"TARBP1"	"TAR (HIV-1) RNA binding protein 1"
"8043602"	"0.0224284"	"2.52e-04"	"3.963799"	"0.417586"	"0.3378849"	"NCAPH"	"non-SMC condensin I complex subunit H"
"8097507"	"0.0224487"	"2.53e-04"	"-3.962656"	"0.414342"	"-0.3410079"	"RAB33B"	"RAB33B, member RAS oncogene family"
"8003503"	"0.0227452"	"2.57e-04"	"3.957609"	"0.40002"	"0.3173417"	"FANCA"	"Fanconi anemia complementation group A"
"8020806"	"0.0228835"	"2.59e-04"	"-3.954819"	"0.392108"	"-0.3937741"	"RNF125"	"ring finger protein 125"
"7892788"	"0.0231355"	"2.63e-04"	"3.950467"	"0.379768"	"0.3039146"	""	""
"7977273"	"0.0231458"	"2.63e-04"	"3.949478"	"0.376966"	"0.4575597"	"ADSSL1"	"adenylosuccinate synthase like 1"
"7901748"	"0.0231525"	"2.64e-04"	"-3.948542"	"0.374312"	"-0.3344362"	"FGGY"	"FGGY carbohydrate kinase domain containing"
"8028756"	"0.0232456"	"2.66e-04"	"3.946415"	"0.368287"	"0.2651031"	"PSMC4"	"proteasome 26S subunit, ATPase 4"
"7942717"	"0.0232903"	"2.67e-04"	"3.944725"	"0.363498"	"0.2718589"	"MYO7A"	"myosin VIIA"
"8086842"	"0.0232903"	"2.68e-04"	"3.944125"	"0.361798"	"0.261029"	"MAP4"	"microtubule associated protein 4"
"8055992"	"0.0234273"	"2.70e-04"	"-3.941047"	"0.353083"	"-0.4385026"	"ACVR1C"	"activin A receptor type 1C"
"8011924"	"0.0234273"	"2.72e-04"	"-3.939806"	"0.34957"	"-0.4162618"	"PITPNM3"	"PITPNM family member 3"
"8174474"	"0.0234273"	"2.72e-04"	"3.938944"	"0.347129"	"1.2715018"	"ACSL4"	"acyl-CoA synthetase long-chain family member 4"
"7920271"	"0.0234273"	"2.72e-04"	"3.938916"	"0.347051"	"0.4021856"	"S100A4"	"S100 calcium binding protein A4"
"7995096"	"0.023494"	"2.74e-04"	"3.937178"	"0.34213"	"0.4326931"	"ITGAM"	"integrin subunit alpha M"
"8116272"	"0.023561"	"2.75e-04"	"3.93544"	"0.337213"	"0.363977"	"ADAMTS2"	"ADAM metallopeptidase with thrombospondin type 1 motif 2"
"8024120"	"0.0237354"	"2.78e-04"	"3.932252"	"0.328194"	"0.3000571"	"ABCA7"	"ATP binding cassette subfamily A member 7"
